count;max;mutid;#E;predtime;#inter;+WG;+WT;+WTG;+WO;+WOG;+WN;+WNG;+WT*;+WT*G;+WZ;+WZG
391;599;1357752027494;8906;2;62;31;6;6;6;6;6;6;6;6;6;6
392;599;1357746265184;8906;1;2;1;15;0;0;0;0;0;0;0;0;0
393;599;1357749582541;8906;2;5;2;0;0;0;0;0;0;0;0;0;0
394;599;1357746225991;8906;2;25;12;0;0;0;0;0;0;0;0;0;0
395;599;1357748588296;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
396;599;1357751518350;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
397;599;1357751406769;8906;1;12;6;0;0;0;0;0;0;0;0;0;0
398;599;1357753836141;8906;2;4;2;0;0;0;0;0;0;0;0;0;0
399;599;1357748750257;8906;2;27;13;0;0;0;0;0;0;0;0;0;0
400;599;1357746682431;8906;2;38;19;2;1;1;1;1;1;1;1;1;1
401;599;1357749380610;8906;1;5;2;0;0;0;0;0;0;0;0;0;0
402;599;1357747204101;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
403;599;1357752706475;8906;1;2;1;1;0;0;0;0;0;0;0;0;0
404;599;1357752983205;8906;2;2;1;1;0;0;0;0;0;0;0;0;0
405;599;1357753628102;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
406;599;1357748188392;8906;1;1;0;2;0;1;0;0;0;0;0;0;0
407;599;1357745938238;8906;1;7;3;1;1;1;1;1;1;1;1;1;1
408;599;1357745675477;8906;2;42;21;0;0;0;0;0;0;0;0;0;0
409;599;1357751123917;8906;2;29;14;1;0;0;0;0;0;0;0;0;0
410;599;1357747217420;8906;4;19;9;7;1;0;0;0;0;0;0;0;0
411;599;1357750740122;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
412;599;1357747653557;8906;1;4;2;2;0;0;0;0;0;0;0;0;0
413;599;1357750134597;8906;2;1;0;4;0;0;0;0;0;0;0;0;0
414;599;1357748106788;8906;56;1;0;16;0;0;0;1037;0;18;0;0;0
415;599;1357752940752;8906;2;2;1;1;1;0;0;0;0;0;0;0;0
416;599;1357752351418;8906;1;75;37;1;1;1;1;1;1;1;1;1;1
417;599;1357751163331;8906;2;5;2;3;3;3;3;3;3;3;3;3;3
418;599;1357752284218;8906;1;48;24;0;0;0;0;0;0;0;0;0;0
419;599;1357745854715;8906;2;3;1;0;0;0;0;0;0;0;0;0;0
420;599;1357750672180;8906;1;3;1;0;0;0;0;0;0;0;0;0;0
421;599;1357747723218;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
422;599;1357748464473;8906;1;65;32;2;1;1;1;1;1;1;1;1;1
423;599;1357747313720;8906;2;62;31;3;2;3;2;3;2;3;2;3;2
424;599;1357751865849;8906;2;1;0;1;0;0;0;0;0;0;0;0;0
425;599;1357746089964;8906;3;69;34;1;0;0;0;0;0;0;0;0;0
426;599;1357748695804;8906;2;2;1;0;0;0;0;0;0;0;0;0;0
427;599;1357750699538;8906;6;455;227;1;0;0;0;0;0;0;0;0;0
428;599;1357749229986;8906;2;9;4;1;0;0;0;0;0;0;0;0;0
429;599;1357746846668;8906;1;25;12;1;1;1;1;1;1;1;1;1;1
430;599;1357749801517;8906;2;13;6;9;9;9;9;9;9;9;9;9;9
431;599;1357749024789;8906;1;2;1;0;0;0;0;0;0;0;0;0;0
432;599;1357747353388;8906;11;45;22;35;0;7;0;0;0;0;0;0;0
433;599;1357750326490;8906;2;56;28;0;0;0;0;0;0;0;0;0;0
434;599;1357745827013;8906;2;3;1;1;0;1;0;0;0;0;0;1;0
435;599;1357750972357;8906;3;33;16;15;3;3;3;3;3;3;3;3;3
436;599;1357748009979;8906;11;36;-1;4;4;0;0;0;0;0;0;0;0
437;599;1357749596918;8906;3;469;234;1;1;1;1;1;1;1;1;1;1
438;599;1357749256839;8906;1;19;9;3;3;3;3;3;3;3;3;3;3
